word,empathy,distress,stemma
labelled,2.87701672538502,3.38589693388557,label
labradors,5.33393449569207,4.55413791256996,labrador
lack,2.78344789692565,2.51721081066281,lack
lacked,2.43270253286507,1.81234388598289,lack
lacking,2.49967274316644,2.10285372489632,lack
laden,3.94109953586782,4.01562194447126,laden
ladies,2.45488477822524,2.13539536691436,ladi
lady,2.86349293064066,3.40126058320342,ladi
lake,4.93512116268987,3.92884076319943,lake
lakes,5.36282865377619,3.53591143187725,lake
lakota,6.70043879862207,4.88057802001086,lakota
land,4.9576144740822,2.89840310724151,land
landed,4.99557744068532,3.08893700507023,land
landlord,3.19899789137345,3.82421718162288,landlord
lands,4.76567070214055,2.913799186237,land
language,4.32942508844091,3.14941193860768,languag
lantinos,2.33399398365416,2.23877081014407,lantino
lapse,1.20414989287658,2.35183037111161,laps
large,3.21405744962675,3.43660458825633,larg
largely,2.36373667643704,1.4548798237953,larg
larger,3.17249406277541,2.63366447117209,larger
largest,3.78239727693692,4.33206235600785,largest
larsa,2.33399398365416,2.23877081014407,larsa
laser,5.04104195980832,4.35814304977183,laser
lasers,4.5903197498589,3.97012116561635,laser
last,2.67379743587771,2.91558494981769,last
lasted,1.884413084754,1.57546679439771,last
lasting,3.8705285484684,2.85122775179207,last
latch,3.69946235876865,1.89438005842824,latch
late,2.77696471846041,2.64296651852671,late
lately,2.89009475603346,3.48560159982008,late
later,2.08034834424055,1.41291735712887,later
latest,2.55808364166075,3.4075642841336,latest
latin,4.43857045226442,2.89247369454009,latin
latino,3.6977167723261,4.0095729893212,latino
latinos,3.81248703207039,3.81959488337459,latino
latter,1.75842636501235,1.19605185444495,latter
laugh,2.07501123066235,2.32676830590538,laugh
laughable,1.13901225364122,2.90442866613782,laughabl
laughing,1.89039785050637,3.7891440939025,laugh
laughs,2.27174787282173,2.03107718008233,laugh
launched,4.30594660693828,4.18068709961681,launch
launching,3.85244639814729,3.51950382448367,launch
law,3.10436571109538,3.04756064323438,law
lawless,2.50765222298139,4.26868056817066,lawless
lawmakers,3.80358743017775,4.79753788397842,lawmak
laws,2.51732162130444,3.81103704660429,law
lawsuit,3.22802775091882,2.35665323702958,lawsuit
lawsuits,2.94826968406677,2.17346923775044,lawsuit
lawyer,3.62991755202603,2.17315590236733,lawyer
lawyers,3.19155859339272,2.08263271137853,lawyer
laying,3.12003562076393,4.88631897542589,lay
lazier,1.833939181979,2.42527600823184,lazier
lazy,1.19470490860605,2.50037048133444,lazi
lbad,2.33399398365416,2.23877081014407,lbad
lbgtq,2.33399398365416,2.23877081014407,lbgtq
leaches,2.82361449407676,2.73361334095677,leach
lead,4.14492609424328,3.46021094776874,lead
leader,3.96676811404403,3.48051437227454,leader
leaders,3.14722952271667,3.80638976066504,leader
leadership,3.75723097365968,3.11655419843039,leadership
leading,3.42432435225158,3.68654634183568,lead
leads,3.9086401853121,3.63800967482498,lead
leaf,4.06139146236804,3.90325799266425,leaf
leak,1.87024311475315,2.53586761086329,leak
leaked,2.09718005693218,3.52686852404614,leak
leaks,2.08441047373032,3.01700813133661,leak
lean,3.49493098829563,2.23131818721252,lean
leaning,2.7723066345287,2.22898455632837,lean
learn,3.90998115962746,3.46097900744285,learn
learned,3.25225999470935,2.96822194031219,learn
learning,4.27896450824452,3.81113873876271,learn
learnings,5.35000906044979,4.01716251509557,learn
leash,3.22107904890762,4.18646031311212,leash
leashes,3.69956675843905,4.18280137132544,leash
least,1.29125499499975,1.94851334798992,least
leave,2.85702940139706,3.60158131604325,leav
leaves,3.2356653547412,3.37188458770683,leaf
leaving,2.74889506943224,3.47921647636071,leav
lebron,3.47158592208219,4.81713298693627,lebron
led,3.33025237765424,3.78277631029796,led
leech,3.37532091893404,2.82584179385997,leech
left,2.16644997991422,2.5628710648133,left
leftists,2.78769534597734,2.49140990598442,leftist
leg,2.86515121496303,2.52940427580463,leg
legacy,4.65936721997508,2.56377824512447,legaci
legal,2.97744173469767,1.56206065656924,legal
legality,1.9737206235112,1.61601525388434,legal
legally,2.3794074106626,2.78898085435275,legal
legend,4.42333354910039,2.11369586796064,legend
legends,4.13805385236246,1.71547569131897,legend
legislate,2.18180264889284,3.16623353273442,legisl
legislation,3.10604882772623,3.8076992014245,legisl
legit,1.14247741637091,1.25407282122284,legit
legitimate,1.2286613129955,2.11814357806536,legitim
legoslation,2.33399398365416,2.23877081014407,legosl
legs,3.45930825691263,3.98882944688052,leg
lemon,3.16565053383983,1.92761697067589,lemon
len,3.5913512819035,2.8423443683076,len
lena,5.65683577900035,4.10656233031946,lena
lend,4.59048986899707,2.74112441689339,lend
lender,4.72974793536434,4.26557295346929,lender
lengthy,3.23983747393886,2.31220313025849,lengthi
lenient,2.16183790005209,3.55101818058023,lenient
lenoard,2.33399398365416,2.23877081014407,lenoard
lenses,2.48555590198126,2.30686154148255,len
leon,4.68290438466085,3.75670688116974,leon
leonard,4.95628154366625,4.59188469140772,leonard
leprosy,4.88103820540109,3.88623162346554,leprosi
lesin,2.33399398365416,2.23877081014407,lesin
lesley,4.97205529443365,4.64968683708448,lesley
less,2.43575209671851,1.58672378632376,le
lesser,1.8185311428387,1.76677356316795,lesser
lesson,3.98392495533494,4.28653383068398,lesson
lessons,4.53699920657109,3.8512833791891,lesson
let,2.54504186194228,3.50015018755473,let
lethal,3.18579348900236,4.63200410448103,lethal
lets,2.12463634167192,2.76614701626617,let
letters,4.54542662696442,3.88057162812701,letter
letting,1.59491535391519,3.0067909511552,let
level,3.06943455246824,2.67872935832661,level
leveled,4.15075058644614,4.20507781916386,level
leveling,3.04033583441959,3.2207304571504,level
levels,3.35173257637338,3.69589557070043,level
lgbt,4.86298587842314,3.56731146767709,lgbt
lgbtq,5.61426052917873,4.30609747841169,lgbtq
liable,1.92219280453869,2.48459644377342,liabl
liar,2.02176069737286,4.50024198886121,liar
liberal,3.19941163087216,1.49165607321757,liber
liberals,2.92783379974799,2.31293759113883,liber
liberties,2.97246021910155,2.70119351162882,liberti
liberty,3.43913351041468,3.47425646232418,liberti
libraries,4.54751711185093,1.70157931085799,librari
libya,4.98078949052686,5.29394531396289,libya
libyan,4.97680717143891,4.00897847246316,libyan
license,2.96296024457975,3.24938309382538,licens
lie,1.99102225070473,3.24650851564485,lie
liek,2.81532006320073,1.564209967727,liek
lies,3.20388501812405,3.22663096278529,lie
life,4.93553426572179,4.07655308920415,life
lifelong,5.00217011489403,3.58553098806587,lifelong
lifes,5.32580440776416,3.53653694254849,life
lifestyle,3.51559835400001,2.35083690611597,lifestyl
lifestyles,4.25672157384316,2.91812448448241,lifestyl
lifetime,4.61109216230589,2.84224587313671,lifetim
lift,3.82964772552778,3.11352153698255,lift
light,4.54248961393881,4.42422312523145,light
lighter,3.92364481530036,3.24261586304737,lighter
lightheaded,4.01300824246741,4.91426027386826,lighthead
like,2.38501475743796,1.97144775142379,like
liked,2.253241827753,1.42309024207938,like
likelihood,3.1887044177962,2.69986620596194,likelihood
likeliness,3.90612956084605,3.56960803836414,likeli
likely,2.14996682482346,1.19375205377829,like
likes,1.72887221605679,2.15892616363912,like
limb,3.51119380037887,2.20543137590633,limb
limbed,3.43514735055913,4.06178949113578,limb
limit,3.55410739641126,4.12835040838249,limit
limitations,3.71934129147573,2.58087550750492,limit
limited,3.72613538251407,2.35137516332396,limit
lincoln,4.45633539168098,2.91604219700382,lincoln
line,2.5426340753074,3.40092634372966,line
lines,3.91055314316061,3.32802730845254,line
lingering,1.75500006946875,2.51693037074208,linger
lingo,3.66603693229389,1.61000116653979,lingo
link,3.42033217826603,3.16273943008792,link
linked,3.33190699409618,3.37856173199834,link
lion,3.99087417780319,3.59428948776839,lion
lions,4.88682942615391,2.73485141610957,lion
liquid,2.73630196094439,3.15723873675188,liquid
liquor,3.10908844337518,3.02724232773777,liquor
list,1.92524651525384,1.88875490329627,list
listen,4.05171408813595,2.9900748728917,listen
listening,3.91895916577872,2.86376913124343,listen
listing,2.32852703765742,2.33610272679986,list
literally,3.80248401287356,4.65938996236298,liter
literature,4.40426806283813,1.87121294585001,literatur
liters,3.95514262115159,3.7472607588369,liter
litigious,2.24623025913746,2.03433177397951,litigi
litter,4.12213311410061,4.03202196062802,litter
little,3.41583064006711,3.20044174045834,littl
live,3.89698035928641,3.41867079761893,live
lived,3.8969927730154,2.71243061058978,live
livelihoods,5.37798909466168,4.67236563610161,livelihood
liver,5.64963831604604,3.03712382638186,liver
lives,4.69301512811449,3.82195303449186,life
livestock,3.88021897317658,3.42344993578327,livestock
living,3.81152040961221,3.29389094914002,live
ll,3.77648233035779,2.32695033033545,ll
lmao,1.94834575250355,2.10153740750261,lmao
lmfao,2.23168599578871,3.04510743777357,lmfao
load,4.14317820599888,3.65377783971457,load
loads,4.46133425543604,2.85375264183383,load
loans,4.46411940882419,4.40677050328755,loan
loathsome,1.83457616955021,4.68782100982584,loathsom
lobbying,3.70888647993411,2.41040686789476,lobbi
lobbyists,3.7537134044729,3.21435689310336,lobbyist
local,3.98025478524154,2.19714984380943,local
localities,4.45299189083377,3.76129753962862,local
locally,3.36311016297923,1.58984660976025,local
locate,5.10228077030449,3.43886613663856,locat
location,4.42895213222252,2.38693788623974,locat
locations,4.1252310413818,3.45056293824798,locat
lock,1.53199768358397,1.56953908073486,lock
locked,2.06599231843033,2.43045261959497,lock
lockets,5.81902087453764,3.85418606648671,locket
locking,1.49507315509333,2.07989521044224,lock
logging,4.26252035402808,2.69859738770031,log
logic,1.85622340563045,3.32390087900392,logic
logical,2.3486065874562,2.46436560645576,logic
logically,2.32017699983816,2.98460631186125,logic
lol,1.97141969368965,1.45615608408164,lol
lollipops,3.8211669139677,4.76664117464277,lollipop
london,4.06904937503642,3.92062748834651,london
lone,3.31848444266156,2.99316015568781,lone
long,2.50538400354831,1.87324136825546,long
longer,1.24390185077641,1.60610698416298,longer
longest,2.64092055530665,2.93239495105905,longest
look,3.22378351269835,3.74565214344331,look
looked,3.29498868071317,3.5775112463654,look
looking,2.75653603925488,3.49835382224195,look
looks,2.08559015657037,2.60091520208214,look
looming,3.57341851628783,3.55679149755646,loom
loon,1.77788432840353,1.95893834233798,loon
loose,1.95250488083201,2.12304483075407,loos
loosing,5.34494922148698,3.63020414567739,loos
loot,3.49836671269396,3.5063330731851,loot
looting,4.20240243487273,4.10182376049671,loot
lopilato,2.33399398365416,2.23877081014407,lopilato
lord,4.24231216309922,4.04795469971642,lord
los,4.17424462637403,2.59605742928449,lo
lose,4.84832247151295,3.04002928875971,lose
loser,1.1832959936385,1.314704414682,loser
losers,1.64861991109607,1.46325650999619,loser
loses,4.51245299652564,2.17933762074436,lose
losing,4.77778267321611,3.57521339055155,lose
loss,6.06954804895182,3.76848937407821,loss
losses,5.71454258278906,3.73875957877399,loss
lost,5.44717706485467,3.40604807798141,lost
lot,2.27592766106515,1.19699432403586,lot
lots,3.83534767634615,1.74761819710971,lot
loud,3.41378917447395,3.28629841610976,loud
loudly,3.44507836791692,3.29710629564681,loudli
louisiana,5.48134137275335,3.85111095062586,louisiana
love,5.45969494711385,4.31926968342271,love
loved,5.61397800203225,4.48706449914618,love
lover,4.35119031069034,3.93741242706205,lover
lovers,3.98432748516165,3.19091422355098,lover
loves,4.06390489838638,3.80091569542758,love
loving,4.74692218009357,5.12001063135353,love
low,3.28429208934929,3.32514140121393,low
lower,3.25391498050156,2.87161097178032,lower
lowering,2.7209346644816,3.29867142860331,lower
lowly,3.53085798373676,2.67122946938806,lowli
loyal,3.62179192920477,3.08955799172082,loyal
loyalty,4.38505388656532,3.99260591778712,loyalti
lsot,5.56565016201823,3.30728202165971,lsot
lt,3.92666678840959,3.87456272468599,lt
luck,2.57645990143236,1.52690355574196,luck
luckily,3.41040088460338,1.84275813905315,luckili
lucky,4.97120112995249,3.22795242888392,lucki
luisana,2.33399398365416,2.23877081014407,luisana
luke,3.78609558633333,3.78546227514604,luke
lukemia,6.89719309808247,5.09014611247072,lukemia
lump,2.35819925970322,4.21066948752082,lump
lung,5.16301624219643,2.61551829914492,lung
lungs,5.74910154035691,3.72486913650352,lung
lured,3.01234698362641,4.21406177620122,lure
lurk,2.66992634728761,1.41241139648849,lurk
lurking,1.64388978788723,1.62725310279368,lurk
luxuries,3.85474546416093,2.41649059954083,luxuri
luxurious,3.44828262307124,3.27489238136131,luxuri
luxury,3.79535714638475,3.60036690696115,luxuri
lydia,4.88512921472633,4.89798034684321,lydia
lye,3.49919813837593,4.55794611013618,lye
lying,1.88040887260726,4.1845955697669,lie
lyrical,4.56540560349511,3.53926508597196,lyric
lyrics,5.71188941258573,3.15811705759215,lyric
m,4.40857713549411,2.3512406424593,m
ma,5.02350125527498,3.99192386566532,ma
machine,2.81678449932826,4.17840935843109,machin
machinery,3.02081974054085,4.53250356491535,machineri
machines,3.412245325927,4.45059167290464,machin
macie,4.49528871462394,5.39569474905693,maci
mad,2.63650098045719,4.49536046682807,mad
maddening,1.73449900569992,4.42757058726055,madden
made,4.0692548671113,3.56550231287862,made
madison,5.36839073208303,4.81166139281902,madison
madness,2.98413052324487,5.07042466044045,mad
maduro,3.41278727855757,4.65339168656114,maduro
magazine,2.51842837877335,2.14006663542094,magazin
magazines,2.64321707129211,1.95964914556482,magazin
maggy,5.31561296186711,4.87029786557633,maggi
magnanimous,4.0946096951777,3.15432706376215,magnanim
magnificent,4.45352457376747,3.70600694888071,magnific
magnified,4.91911938767174,5.1636832245998,magnifi
magnitude,4.38503986216548,3.94434240133303,magnitud
maia,5.48812929364106,4.41400076438462,maia
maiduguri,2.33399398365416,2.23877081014407,maiduguri
mail,3.408809206046,3.84265095871506,mail
maim,4.63001932175325,5.58378646370872,maim
maimed,5.0998361495013,5.71455064208107,maim
maiming,4.13261586098395,5.44711404151276,maim
main,3.02288084953235,2.01974294980805,main
mainly,1.73565263676878,1.28186627404109,mainli
mains,4.00583522886293,1.95941877610227,main
mainstream,2.79775596675305,1.66017701695239,mainstream
maintain,3.64031284043896,2.45985572200144,maintain
maintained,3.4133827085223,2.06036355684962,maintain
maintaining,3.38228085831475,1.96121597822349,maintain
maintenance,3.28376396809355,2.17444237474997,mainten
majestic,5.08917319690892,3.94022670960324,majest
majesty,4.8430076715004,4.31376285334736,majesti
major,2.70458202032896,2.23440461473342,major
majority,2.65735915644203,2.14585797888845,major
majorly,2.4023588160372,3.00514759449446,majorli
make,4.11575880465837,3.66146262594571,make
maker,2.50100678461566,2.95858588710122,maker
makers,1.8012677526542,2.28558184623871,maker
makes,3.97891386859933,2.75895684395554,make
makeshift,2.66770709689958,3.83137806760541,makeshift
makeup,1.58051775037359,2.86068346713523,makeup
making,3.51288553609897,3.55093095903522,make
malaysia,4.29249423791051,4.66019093105798,malaysia
malaysian,2.73549636979349,2.62569650922075,malaysian
male,3.1963423974007,2.83780251921625,male
males,3.31495955240571,2.13700885744516,male
malfunction,2.81428659013239,2.17792498052695,malfunct
malfunctioned,3.21037485174027,4.33505479108786,malfunct
