empathy	distress	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	neutral	joy	anger	sadness	disgust	hope	surprise	fear
2.667	5.125	I think these people ahve been fighting each other over tribalism and ideology since I can remember. Im talking about Iraq, which is dividing into 3 main groups who have competed for limited resources for a long time. And the wealth of oil taken by the leaders and not shared with prosperity for all people has increased tensions. When I was young it was Iraq Iran War, the Saddam Hussein reign of terror, then the First Gulf War, the the Second Iraq War, then ISIS. THese people have something wrong with them and I think they bear some responsibility for their own suffering.	neutral	1.0	6.0	1.0	32.0	50000.0	5.0	4.5	4.5	4.5	6.0	3.286	3.571	3.143	3.429	1	0	0	0	0	0	0	0
2.333	2.5	I have never heard of sleep paralysis but it doesn't sound like a particularly dangerous disorder. We all undergo a state of unconsciousness during sleep where we dream and cannot control certain things in the dream. But this seems to be an extension of dreaming where your brain becomes out of synch with your body. I suspect this may something to do with stress and mental health problems	neutral	1.0	6.0	1.0	32.0	50000.0	5.0	4.5	4.5	4.5	6.0	3.286	3.571	3.143	3.429	1	0	0	0	0	0	0	0
3.333	3.75	I never knew there was a link between depression and birth control pills. I thought it would do the opposite because it allows women to have a full sex like without worrying about pregnancy, so they and their partners can feel more relaxed and open to exploring their sexuality. But now that i read the article I can see the link between hormone fluctuations and mood disorders since the two effect each other.	surprise	1.0	6.0	1.0	32.0	50000.0	5.0	4.5	4.5	4.5	6.0	3.286	3.571	3.143	3.429	0	0	0	0	0	0	1	0
5.667000000000001	2.25	Hey! Did you hear about the elephant stuff in Africa? I know you care a lot about the environment so I thought you should see this. There are some countries that are for the poaching of elephants if you can believe it. Some more rural communities say that the animals harm their crops. I've never heard this side of the argument before! I'm not saying I agree with it, but we're over here in America and have a way different perspective on the issues. It's interesting to see how different things are over there.	surprise	2.0	7.0	1.0	29.0	48000.0	6.0	4.5	2.5	4.5	3.5	4.143	3.714	4.857	4.857	0	0	0	0	0	0	1	0
3.5	1.875	Hey, aren't you from the south? Have you had any issues with wildfires in your area? There's all this talk about forest fires and droughts in California, but this is the first time I've heard about stuff going down in your area. Everything okay down there? Make sure you stay safe! I know you don't go out much, but it doesn't take much to have a disaster to fall on your doorstep.	surprise	2.0	7.0	1.0	29.0	48000.0	6.0	4.5	2.5	4.5	3.5	4.143	3.714	4.857	4.857	0	0	0	0	0	0	1	0
3.5	1.25	"I don't know who this celebrity is, but isn't this crazy? Of course it'd happen in Florida! We always hear these ""Florida man"" stories, and here's another one. What are people thinking, anyway? What was this guy hoping to do? Pretty weird world we live in nowadays. I'd never want to live down there with all the crazy stuff that goes on!"	surprise	2.0	7.0	1.0	29.0	48000.0	6.0	4.5	2.5	4.5	3.5	4.143	3.714	4.857	4.857	0	0	0	0	0	0	1	0
6.0	1.875	Hi! What do you think of this? I know you hate the pipeline as much as I do. Wonder if this would have a chance of working? We all know money is more important than human life, unfortunately. I'm skeptical, but then again, nothing has worked so far, so why would this? I don't know what to think. I don't have any actions I could take at this point, anyway.	anger	2.0	7.0	1.0	29.0	48000.0	6.0	4.5	2.5	4.5	3.5	4.143	3.714	4.857	4.857	0	0	1	0	0	0	0	0
5.832999999999999	1.875	Hey, take a look at this. Lots of conflicting information here, but it'd be awesome if there's any truth in this story. I hate to see when animals are in horrible conditions like that, though of course PETA always goes way too far with their involvement. Maybe that's why I'm not sure what's true and what's not in this article?	disgust	2.0	7.0	1.0	29.0	48000.0	6.0	4.5	2.5	4.5	3.5	4.143	3.714	4.857	4.857	0	0	0	0	1	0	0	0
5.0	2.25	Reading this article makes me upset. I hate what we do to native people. It seems as a society we seem to ignore their feelings and traditions just to move ourselves forward. We forget that we intruded onto their land to make ourselves homes that we enjoy yet we can't offer them the same good feeling. To even think that the option of having dangerous amounts of mercury seep into the waters is beyond me.	anger	2.0	6.0	5.0	33.0	51000.0	6.0	5.5	4.5	3.5	4.0	3.0	2.0	3.571	3.429	0	0	1	0	0	0	0	0
2.333	2.25	Thinking about air conditions in other countries I wonder if other countries who have the capability can help out. The article I read was about air quality and I wondered if it's hard to teach Indian citizens the affects of what they are doing. Maybe teaching them in school would help. It seems many people are suffering and changing for the better would benefit a lot of people. I guess us caring about those would also be beneficial to us because we all share the same planet.	fear	2.0	6.0	5.0	33.0	51000.0	6.0	5.5	4.5	3.5	4.0	3.0	2.0	3.571	3.429	0	0	0	0	0	0	0	1
3.667	1.0	I always feel soft hearted when I read about the holocaust. To imagine going through that experience and just knowing that there are people that evil makes me angry and sad. But to see people try to make something positive out of something so negative makes me happy. Also I feel that it's so great to remember those who died without ever living their lives.	anger	2.0	6.0	5.0	33.0	51000.0	6.0	5.5	4.5	3.5	4.0	3.0	2.0	3.571	3.429	0	0	1	0	0	0	0	0
2.5	3.625	Apparently ISIS is still prevalent in Pakistan.. There have been numerous attacks on the public and a police academy. As bad as this group is for some reason I don't find them to be that big of a threat to Americans. At least not the ones here at home. By the way wasn't donald trump suppose to get rid of ISIS completely?	neutral	1.0	6.0	6.0	27.0	50000.0	4.0	5.0	3.0	3.0	2.5	4.571000000000001	3.571	3.571	4.0	1	0	0	0	0	0	0	0
1.5	1.375	Supposedly there is a lot of unrest in Ethiopia right now over the appropriation of land and government protest. I thought they were doing well and the economy was growing but i guess it has ceased now. Its unbelievable that all this is going on and most people in the states are aware of whats going on.	neutral	1.0	6.0	6.0	27.0	50000.0	4.0	5.0	3.0	3.0	2.5	4.571000000000001	3.571	3.571	4.0	1	0	0	0	0	0	0	0
3.5	3.875	From this article I read 82 percent of ecosystems are being impacted by climate change. Whats interesting about this is the environment and the species in these ecosystems are going through morphological changes. Sometimes we get this idea that climate change will eradicate all life from the Earth but it seems that we will be able to adapt to it to a certain extent. By no means am I say we shouldn't make changes to solve climate change but it is interesting to seem how life is adapting to the changes.	neutral	1.0	6.0	6.0	27.0	50000.0	4.0	5.0	3.0	3.0	2.5	4.571000000000001	3.571	3.571	4.0	1	0	0	0	0	0	0	0
1.3330000000000002	1.5	What do you think about Guantanamo Bay? Should they shut it down or continue to use it for interrogating supposed terrorist. I do have sympathy for some of the prisoners who may not particularly be terrorist. From an article I read some of these prisoners or most of them are mentally ill. One thing I learned from this article I read is that some of the psychologists may be assisting with torturing the prisoners. Some believe that some of these physicians and psychiatrist should bear the brunt of the blame for torture at Guantanamo Bay.	anger	1.0	6.0	6.0	27.0	50000.0	4.0	5.0	3.0	3.0	2.5	4.571000000000001	3.571	3.571	4.0	0	0	1	0	0	0	0	0
4.333	4.5	It's amazing how much destruction two large warring nations can do to such a smaller nation. The Middle East was never in a position of power, they have been fighting for a millenia, but the destruction is much greater now, there has never been weaponry so large and crushing to such a small state nation. It's unbelievable that an entire generation of culture will be separated from their families and can only take what they have learned so far.	surprise	1.0	4.0	1.0	30.0	50000.0	3.5	5.0	4.0	5.0	3.5	3.286	2.4290000000000003	2.714	3.714	0	0	0	0	0	0	1	0
4.5	4.25	I think in this day and age, there is no reason to be poaching tigers, or any other rare game for that matter. I've discussed this with my friends before, the poachers are generally low status people, trying to feed themselves, and they're selling to the highest bidder they can find. Even if you jail the poachers, more will pop up out of desperation. One day, we'll look back and see all of the greed killing rare animals purposefully, rather than the crappy way we move them out of their territories naturally as humans.	anger	1.0	4.0	1.0	30.0	50000.0	3.5	5.0	4.0	5.0	3.5	3.286	2.4290000000000003	2.714	3.714	0	0	1	0	0	0	0	0
2.333	2.875	I can't even begin to put myself in the shoes of someone who has to deal with preparing to die half a dozen times, and then once again, it's halted, because people above him argue over semantics. Yes, he did do something wrong, and deserves what he is given, but bureaucracy goes a little too far in how much they can control a persons feelings and life.	anger	1.0	4.0	1.0	30.0	50000.0	3.5	5.0	4.0	5.0	3.5	3.286	2.4290000000000003	2.714	3.714	0	0	1	0	0	0	0	0
4.833	3.875	To all those with family members deployed in Iraq: God bless your military members who are currently trying to free Mosul from ISIS control. May they rescue and help those poor civilians that ISIS has taken as human shields. May both the US and Iraqi troops and those being held captive be kept safe.	joy	2.0	6.0	1.0	66.0	75000.0	5.5	4.0	7.0	6.5	5.5	3.571	2.4290000000000003	4.428999999999999	4.571000000000001	0	1	0	0	0	0	0	0
1.6669999999999998	2.125	The liberal left has struck again. They continue to react negatively to Trump being president even 18 months after the election. This whole thing about getting an IUD now because Trump will make birth control unaffordable in the near future is ridiculous. Just another issue to get people stirred up. Most Trump supporters are conservative when it comes to economic issues but moderately liberal when it concerns social issues. Big changes in birth control, same sex marriages, abortion, and women’s rights are not going to happen. I would like to ask the haters how their lives have changed for the worse since the election!	anger	2.0	6.0	1.0	66.0	75000.0	5.5	4.0	7.0	6.5	5.5	3.571	2.4290000000000003	4.428999999999999	4.571000000000001	0	0	1	0	0	0	0	0
